S_ID	T_ID	TOKENcorr	TOKENorig	LEMMA	POS
s7ba	w8dd3	Geist	Geiſt	Geist	NN
s7ba	w8dd4	,	,	,	$,
s7ba	w8dd5	aus	aus	aus	APPR
s7ba	w8dd6	diesen	dieſen	diese	PDAT
s7ba	w8dd7	Kummerschranken	Kummerſchranken	Kummerschranke	NN
s7ba	w8dd8	,	,	,	$,
s7ba	w8dd9	Wie	Wie	wie	PWAV
s7ba	w8dda	mit	mit	mit	APPR
s7ba	w8ddb	den	den	d	ART
s7ba	w8ddc	Flügeln	Fluͤgeln	Flügel	NN
s7ba	w8ddd	er	er	er	PPER
s7ba	w8dde	,	,	,	$,
s7ba	w8ddf	mit	mit	mit	APPR
s7ba	w8de0	mutigen	muthigen	mutig	ADJA
s7ba	w8de1	Gedanken	Gedanken	Gedanke	NN
s7ba	w8de2	.	.	.	$.

# text = 50 .
s9ff	w9dfa	50	50	50	CARD
s9ff	w9dfb	.	.	.	$.

# text = Das weiße Grabtuch , das der Schnee auf's Gruͤn gedeckt , Lockert im Lebenstrieb , darunter ſtill erweckt .
s7bb	w8de3	Das	Das	d	ART
s7bb	w8de4	weiße	weiße	weiß	ADJA
s7bb	w8de5	Grabtuch	Grabtuch	Grabtuch	NN
s7bb	w8de6	,	,	,	$,
s7bb	w8de7	das	das	die	PRELS
s7bb	w8de8	der	der	d	ART
s7bb	w8de9	Schnee	Schnee	Schnee	NN
s7bb	w8dea	auf's	auf's	aufs	APPRART
s7bb	w8deb	Grün	Gruͤn	Grün	NN
s7bb	w8dec	gedeckt	gedeckt	decken	VVPP
s7bb	w8ded	,	,	,	$,
s7bb	w8dee	Lockert	Lockert	lockern	VVFIN
s7bb	w8def	im	im	im	APPRART
s7bb	w8df0	Lebenstrieb	Lebenstrieb	Lebenstrieb	NN
s7bb	w8df1	,	,	,	$,
s7bb	w8df2	darunter	darunter	darunter	PAV
s7bb	w8df3	still	ſtill	still	ADJD
s7bb	w8df4	erweckt	erweckt	erwecken	VVPP
s7bb	w8df5	.	.	.	$.

# text = Und alſo ſchwellen mir im Herzen neue Keime , Und alſo quellen mir aus Schmerzen neue Reime .
s7bc	w8df6	Und	Und	und	KON
s7bc	w8df7	also	alſo	also	ADV
s7bc	w8df8	schwellen	ſchwellen	schwellen	VVFIN
s7bc	w8df9	mir	mir	ich	PPER
s7bc	w8dfa	im	im	im	APPRART
s7bc	w8dfb	Herzen	Herzen	Herz	NN
s7bc	w8dfc	neue	neue	neu	ADJA
s7bc	w8dfd	Keime	Keime	Keim	NN
s7bc	w8dfe	,	,	,	$,
s7bc	w8dff	Und	Und	und	KON
s7bc	w8e00	also	alſo	also	ADV
s7bc	w8e01	quellen	quellen	quellen	VVFIN
s7bc	w8e02	mir	mir	ich	PPER
s7bc	w8e03	aus	aus	aus	APPR
s7bc	w8e04	Schmerzen	Schmerzen	Schmerz	NN
s7bc	w8e05	neue	neue	neu	ADJA
s7bc	w8e06	Reime	Reime	Reim	NN
s7bc	w8e07	.	.	.	$.

# text = Das Herz will hoffnungsvoll verſuchen noch ein Jahr , Ob es ihm beſſer ſei , als das vergangne war .
s7bd	w8e08	Das	Das	d	ART
s7bd	w8e09	Herz	Herz	Herz	NN
s7bd	w8e0a	will	will	wollen	VMFIN
s7bd	w8e0b	hoffnungsvoll	hoffnungsvoll	hoffnungsvoll	ADJD
s7bd	w8e0c	versuchen	verſuchen	versuchen	VVINF
s7bd	w8e0d	noch	noch	noch	KON
s7bd	w8e0e	ein	ein	eine	ART
s7bd	w8e0f	Jahr	Jahr	Jahr	NN
s7bd	w8e10	,	,	,	$,
s7bd	w8e11	Ob	Ob	ob	KOUS
s7bd	w8e12	es	es	es	PPER
s7bd	w8e13	ihm	ihm	er	PPER
s7bd	w8e14	besser	beſſer	gut	ADJD
s7bd	w8e15	sei	ſei	sein	VAFIN
s7bd	w8e16	,	,	,	$,
s7bd	w8e17	als	als	als	KOKOM
s7bd	w8e18	das	das	d	ART
s7bd	w8e19	vergangene	vergangne	vergangen	ADJA
s7bd	w8e1a	war	war	sein	VAFIN
s7bd	w8e1b	.	.	.	$.

# text = Das hat am laͤngſten Tag und um die laͤngſte Nacht Ein Ungluͤck , jedes ohn' ein gleiches , mir gebracht .
s7be	w8e1c	Das	Das	die	PDS
s7be	w8e1d	hat	hat	haben	VAFIN
s7be	w8e1e	am	am	am	APPRART
s7be	w8e1f	längsten	laͤngſten	lang	ADJA
s7be	w8e20	Tag	Tag	Tag	NN
s7be	w8e21	und	und	und	KON
s7be	w8e22	um	um	um	APPR
s7be	w8e23	die	die	d	ART
s7be	w8e24	längste	laͤngſte	lang	ADJA
s7be	w8e25	Nacht	Nacht	Nacht	NN
s7be	w8e26	Ein	Ein	eine	ART
s7be	w8e27	Unglück	Ungluͤck	Unglück	NN
s7be	w8e28	,	,	,	$,
s7be	w8e29	jedes	jedes	jede	PIAT
s7be	w8e2a	ohne	ohn'	ohne	APPR
s7be	w8e2b	ein	ein	eine	ART
s7be	w8e2c	gleiches	gleiches	gleich	ADJA
s7be	w8e2d	,	,	,	$,
s7be	w8e2e	mir	mir	ich	PPER
s7be	w8e2f	gebracht	gebracht	bringen	VVPP
s7be	w8e30	.	.	.	$.

# text = Nun bringe dieſes mir in lang- und kurzen Tagen , Wenn nicht beſondre Luſt , doch Ruhe ſonder Plagen .
s7bf	w8e31	Nun	Nun	nun	ADV
s7bf	w8e32	bringe	bringe	bringen	VVFIN
s7bf	w8e33	dieses	dieſes	diese	PDAT
s7bf	w8e34	mir	mir	ich	PPER
s7bf	w8e35	in	in	in	APPR
s7bf	w8e36	lang-	lang-	lang-	TRUNC
s7bf	w8e37	und	und	und	KON
s7bf	w8e38	kurzen	kurzen	kurz	ADJA
s7bf	w8e39	Tagen	Tagen	Tag	NN
s7bf	w8e3a	,	,	,	$,
s7bf	w8e3b	Wenn	Wenn	wenn	KOUS
s7bf	w8e3c	nicht	nicht	nicht	PTKNEG
s7bf	w8e3d	besondere	beſondre	besondere	ADJA
s7bf	w8e3e	Lust	Luſt	Lust	NN
s7bf	w8e3f	,	,	,	$,
s7bf	w8e40	doch	doch	doch	KON
s7bf	w8e41	Ruhe	Ruhe	Ruhe	NN
s7bf	w8e42	sonder	ſonder	sonder	APPR
s7bf	w8e43	Plagen	Plagen	Plage	NN
s7bf	w8e44	.	.	.	$.

# text = 51 .
sa00	w9dfc	51	51	51	CARD
sa00	w9dfd	.	.	.	$.

# text = Wer in dem Winter ſtirbt , warum ſollt' er nicht ſterben , Wo alle Blaͤtter von des Froſtes Hauch verderben ?
s7c0	w8e45	Wer	Wer	wer	PWS
s7c0	w8e46	in	in	in	APPR
s7c0	w8e47	dem	dem	d	ART
s7c0	w8e48	Winter	Winter	Winter	NN
s7c0	w8e49	stirbt	ſtirbt	sterben	VVFIN
s7c0	w8e4a	,	,	,	$,
s7c0	w8e4b	warum	warum	warum	PWAV
s7c0	w8e4c	sollte	ſollt'	sollen	VMFIN
s7c0	w8e4d	er	er	er	PPER
s7c0	w8e4e	nicht	nicht	nicht	PTKNEG
s7c0	w8e4f	sterben	ſterben	sterben	VVINF
s7c0	w8e50	,	,	,	$,
s7c0	w8e51	Wo	Wo	wo	PWAV
s7c0	w8e52	alle	alle	alle	PIAT
s7c0	w8e53	Blätter	Blaͤtter	Blatt	NN
s7c0	w8e54	von	von	von	APPR
s7c0	w8e55	des	des	d	ART
s7c0	w8e56	Frostes	Froſtes	Frost	NN
s7c0	w8e57	Hauch	Hauch	Hauch	NN
s7c0	w8e58	verderben	verderben	verderben	VVFIN
s7c0	w8e59	?	?	?	$.

# text = Und wer im Sommer ſtirbt , wo alle Blumen bluͤhn , Wie waͤr' er todt ? ſein Grab macht Lebenshoffnung gruͤn .
s7c1	w8e5a	Und	Und	und	KON
s7c1	w8e5b	wer	wer	wer	PWS
s7c1	w8e5c	im	im	im	APPRART
s7c1	w8e5d	Sommer	Sommer	Sommer	NN
s7c1	w8e5e	stirbt	ſtirbt	sterben	VVFIN
s7c1	w8e5f	,	,	,	$,
s7c1	w8e60	wo	wo	wo	PWAV
s7c1	w8e61	alle	alle	alle	PIAT
s7c1	w8e62	Blumen	Blumen	Blume	NN
s7c1	w8e63	blühn	bluͤhn	blühen	VVINF
s7c1	w8e64	,	,	,	$,
s7c1	w8e65	Wie	Wie	wie	PWAV
s7c1	w8e66	wäre	waͤr'	sein	VAFIN
s7c1	w8e67	er	er	er	PPER
s7c1	w8e68	tot	todt	tot	ADJD
s7c1	w8e69	?	?	?	$.
s7c1	w8e6a	sein	ſein	sein	PPOSAT
s7c1	w8e6b	Grab	Grab	Grab	NN
s7c1	w8e6c	macht	macht	machen	VVFIN
s7c1	w8e6d	Lebenshoffnung	Lebenshoffnung	Lebenshoffnung	NN
s7c1	w8e6e	grün	gruͤn	grün	ADJD
s7c1	w8e6f	.	.	.	$.

# text = Drum wer im Sommer dir und wer im Winter ſtarb , Natur hat einen Troſt , Heil dem , der ihn erwarb .
s7c2	w8e70	Darum	Drum	darum	PAV
s7c2	w8e71	wer	wer	wer	PWS
s7c2	w8e72	im	im	im	APPRART
s7c2	w8e73	Sommer	Sommer	Sommer	NN
s7c2	w8e74	dir	dir	du	PPER
s7c2	w8e75	und	und	und	KON
s7c2	w8e76	wer	wer	wer	PWS
s7c2	w8e77	im	im	im	APPRART
s7c2	w8e78	Winter	Winter	Winter	NN
s7c2	w8e79	starb	ſtarb	sterben	VVFIN
s7c2	w8e7a	,	,	,	$,
s7c2	w8e7b	Natur	Natur	Natur	NN
s7c2	w8e7c	hat	hat	haben	VAFIN
s7c2	w8e7d	einen	einen	eine	ART
s7c2	w8e7e	Trost	Troſt	Trost	NN
s7c2	w8e7f	,	,	,	$,
s7c2	w8e80	Heil	Heil	Heil	NN
s7c2	w8e81	dem	dem	d	ART
s7c2	w8e82	,	,	,	$,
s7c2	w8e83	der	der	die	PRELS
s7c2	w8e84	ihn	ihn	er	PPER
s7c2	w8e85	erwarb	erwarb	erwerben	VVFIN
s7c2	w8e86	.	.	.	$.

# text = 52 .
sa01	w9dfe	52	52	52	CARD
sa01	w9dff	.	.	.	$.

# text = Wieder ein Strebender , der hohes wol und vieles Erſtrebte , ging dahin , und unerreichten Zieles ;
s7c3	w8e87	Wieder	Wieder	wieder	ADV
s7c3	w8e88	ein	ein	eine	ART
s7c3	w8e89	Strebender	Strebender	Strebende	NN
s7c3	w8e8a	,	,	,	$,
s7c3	w8e8b	der	der	d	ART
s7c3	w8e8c	hohes	hohes	hoch	ADJA
s7c3	w8e8d	wohl	wol	wohl	ADV
s7c3	w8e8e	und	und	und	KON
s7c3	w8e8f	vieles	vieles	vieles	PIS
s7c3	w8e90	Erstrebte	Erſtrebte	Erstrebte	NN
s7c3	w8e91	,	,	,	$,
s7c3	w8e92	ging	ging	gehen	VVFIN
s7c3	w8e93	dahin	dahin	dahin	PAV
s7c3	w8e94	,	,	,	$,
s7c3	w8e95	und	und	und	KON
s7c3	w8e96	unerreichten	unerreichten	unerreicht	ADJA
s7c3	w8e97	Zieles	Zieles	Ziel	NN
s7c3	w8e98	;	;	;	$.

# text = Und hat , indem er es verfehlt , erreicht das Ziel , Wie jeder , der mitſpielt dies Weltluſttrauerſpiel .
s7c4	w8e99	Und	Und	und	KON
s7c4	w8e9a	hat	hat	haben	VAFIN
s7c4	w8e9b	,	,	,	$,
s7c4	w8e9c	indem	indem	indem	KOUS
s7c4	w8e9d	er	er	er	PPER
s7c4	w8e9e	es	es	es	PPER
s7c4	w8e9f	verfehlt	verfehlt	verfehlen	VVPP
s7c4	w8ea0	,	,	,	$,
s7c4	w8ea1	erreicht	erreicht	erreichen	VVFIN
s7c4	w8ea2	das	das	d	ART
s7c4	w8ea3	Ziel	Ziel	Ziel	NN
s7c4	w8ea4	,	,	,	$,
s7c4	w8ea5	Wie	Wie	wie	PWAV
s7c4	w8ea6	jeder	jeder	jede	PIS
s7c4	w8ea7	,	,	,	$,
s7c4	w8ea8	der	der	die	PRELS
s7c4	w8ea9	mitspielt	mitſpielt	mitspielen	VVFIN
s7c4	w8eaa	dies	dies	diese	PDS
s7c4	w8eab	Weltlusttrauerspiel	Weltluſttrauerſpiel	Weltlusttrauerspiel	NN
s7c4	w8eac	.	.	.	$.

# text = 53 .
sa02	w9e00	53	53	53	CARD
sa02	w9e01	.	.	.	$.

# text = Ja ſuch' in deines Volks Ruhmtempel nur zu prangen , Wo lebend nicht hinein , im Tod doch , zu gelangen .
s7c5	w8ead	Ja	Ja	ja	PTKANT
s7c5	w8eae	suche	ſuch'	suchen	VVFIN
s7c5	w8eaf	in	in	in	APPR
s7c5	w8eb0	deines	deines	deine	PPOSAT
s7c5	w8eb1	Volks	Volks	Volk	NN
s7c5	w8eb2	Ruhmtempel	Ruhmtempel	Ruhmtempel	NN
s7c5	w8eb3	nur	nur	nur	ADV
s7c5	w8eb4	zu	zu	zu	PTKZU
s7c5	w8eb5	prangen	prangen	prangen	VVFIN
s7c5	w8eb6	,	,	,	$,
s7c5	w8eb7	Wo	Wo	wo	PWAV
s7c5	w8eb8	lebend	lebend	lebend	ADJD
s7c5	w8eb9	nicht	nicht	nicht	PTKNEG
s7c5	w8eba	hinein	hinein	hinein	PTKVZ
s7c5	w8ebb	,	,	,	$,
s7c5	w8ebc	im	im	im	APPRART
s7c5	w8ebd	Tod	Tod	Tod	NN
s7c5	w8ebe	doch	doch	doch	ADV
s7c5	w8ebf	,	,	,	$,
s7c5	w8ec0	zu	zu	zu	PTKZU
s7c5	w8ec1	gelangen	gelangen	gelangen	VVINF
s7c5	w8ec2	.	.	.	$.

# text = Daß , wann viel Namen , die nun klingen , ſind verklungen , Noch deiner ſei genannt von ſpaͤter Enkel Zungen .
s7c6	w8ec3	Daß	Daß	daß	KOUS
s7c6	w8ec4	,	,	,	$,
s7c6	w8ec5	wann	wann	wann	PWAV
s7c6	w8ec6	viel	viel	viel	PIAT
s7c6	w8ec7	Namen	Namen	Name	NN
s7c6	w8ec8	,	,	,	$,
s7c6	w8ec9	die	die	die	PRELS
s7c6	w8eca	nun	nun	nun	ADV
s7c6	w8ecb	klingen	klingen	klingen	VVINF
s7c6	w8ecc	,	,	,	$,
s7c6	w8ecd	sind	ſind	sein	VAFIN
s7c6	w8ece	verklungen	verklungen	verklingen	VVPP
s7c6	w8ecf	,	,	,	$,
s7c6	w8ed0	Noch	Noch	noch	ADV
s7c6	w8ed1	deiner	deiner	deine	PPOSAT
s7c6	w8ed2	sei	ſei	sein	VAFIN
s7c6	w8ed3	genannt	genannt	nennen	VVPP
s7c6	w8ed4	von	von	von	APPR
s7c6	w8ed5	später	ſpaͤter	spät	ADJD
s7c6	w8ed6	Enkel	Enkel	Enkel	NN
s7c6	w8ed7	Zungen	Zungen	Zunge	NN
s7c6	w8ed8	.	.	.	$.

# text = Nicht wecken wird dich das , noch ſtoͤren deine Ruh , Doch Troſt und Lohn dir ſeyn : Noch ruhend wirkeſt du .
s7c7	w8ed9	Nicht	Nicht	nicht	PTKNEG
s7c7	w8eda	wecken	wecken	wecken	VVINF
s7c7	w8edb	wird	wird	werden	VAFIN
s7c7	w8edc	dich	dich	du	PPER
s7c7	w8edd	das	das	die	PDS
s7c7	w8ede	,	,	,	$,
s7c7	w8edf	noch	noch	noch	ADV
s7c7	w8ee0	stören	ſtoͤren	stören	VVFIN
s7c7	w8ee1	deine	deine	deine	PPOSAT
s7c7	w8ee2	Ruhe	Ruh	Ruhe	NN
s7c7	w8ee3	,	,	,	$,
s7c7	w8ee4	Doch	Doch	doch	KON
s7c7	w8ee5	Trost	Troſt	Trost	NN
s7c7	w8ee6	und	und	und	KON
s7c7	w8ee7	Lohn	Lohn	Lohn	NN
s7c7	w8ee8	dir	dir	du	PPER
s7c7	w8ee9	sein	ſeyn	sein	VAINF
s7c7	w8eea	:	:	:	$.
s7c7	w8eeb	Noch	Noch	noch	ADV
s7c7	w8eec	ruhend	ruhend	ruhend	ADJD
s7c7	w8eed	wirkest	wirkeſt	wirken	VVFIN
s7c7	w8eee	du	du	du	PPER
s7c7	w8eef	.	.	.	$.

# text = Im Tode wirkſt du , was du nicht gekonnt im Leben , Zu ſittigen die Welt und Herzen zu erheben .
s7c8	w8ef0	Im	Im	im	APPRART
s7c8	w8ef1	Tode	Tode	Tod	NN
s7c8	w8ef2	wirkst	wirkſt	wirken	VVFIN
s7c8	w8ef3	du	du	du	PPER
s7c8	w8ef4	,	,	,	$,
s7c8	w8ef5	was	was	was	PWS
s7c8	w8ef6	du	du	du	PPER
s7c8	w8ef7	nicht	nicht	nicht	PTKNEG
s7c8	w8ef8	gekonnt	gekonnt	gekonnt	ADJD
s7c8	w8ef9	im	im	im	APPRART
s7c8	w8efa	Leben	Leben	Leben	NN
s7c8	w8efb	,	,	,	$,
s7c8	w8efc	Zu	Zu	zu	APPR
s7c8	w8efd	sittigen	ſittigen	sittig	ADJA
s7c8	w8efe	die	die	d	ART
s7c8	w8eff	Welt	Welt	Welt	NN
s7c8	w8f00	und	und	und	KON
s7c8	w8f01	Herzen	Herzen	Herz	NN
s7c8	w8f02	zu	zu	zu	PTKZU
s7c8	w8f03	erheben	erheben	erheben	VVINF
s7c8	w8f04	.	.	.	$.

# text = 54 .
sa03	w9e02	54	54	54	CARD
sa03	w9e03	.	.	.	$.

# text = Schoͤn iſt es uͤberall , ein Stellvertreter ſeyn , Zu gelten fuͤr die Welt , und nicht fuͤr ſich allein .
s7c9	w8f05	Schön	Schoͤn	schön	ADJD
s7c9	w8f06	ist	iſt	sein	VAFIN
s7c9	w8f07	es	es	es	PPER
s7c9	w8f08	überall	uͤberall	überall	ADV
s7c9	w8f09	,	,	,	$,
s7c9	w8f0a	ein	ein	eine	ART
s7c9	w8f0b	Stellvertreter	Stellvertreter	Stellvertreter	NN
s7c9	w8f0c	sein	ſeyn	sein	VAINF
s7c9	w8f0d	,	,	,	$,
s7c9	w8f0e	Zu	Zu	zu	PTKZU
s7c9	w8f0f	gelten	gelten	gelten	VVINF
s7c9	w8f10	für	fuͤr	für	APPR
s7c9	w8f11	die	die	d	ART
s7c9	w8f12	Welt	Welt	Welt	NN
s7c9	w8f13	,	,	,	$,
s7c9	w8f14	und	und	und	KON
s7c9	w8f15	nicht	nicht	nicht	PTKNEG
s7c9	w8f16	für	fuͤr	für	APPR
s7c9	w8f17	sich	ſich	sich	PRF
s7c9	w8f18	allein	allein	allein	ADV
s7c9	w8f19	.	.	.	$.

# text = Die vielen gehn dahin , vom Drang des Tags getrieben , Und wo ſie gingen , iſt nicht ihre Spur geblieben .
s7ca	w8f1a	Die	Die	d	ART
s7ca	w8f1b	vielen	vielen	viel	PIS
s7ca	w8f1c	gehen	gehn	gehen	VVFIN
s7ca	w8f1d	dahin	dahin	dahin	PAV
s7ca	w8f1e	,	,	,	$,
s7ca	w8f1f	vom	vom	vom	APPRART
s7ca	w8f20	Drang	Drang	Drang	NN
s7ca	w8f21	des	des	d	ART
s7ca	w8f22	Tags	Tags	Tag	NN
s7ca	w8f23	getrieben	getrieben	treiben	VVPP
s7ca	w8f24	,	,	,	$,
s7ca	w8f25	Und	Und	und	KON
s7ca	w8f26	wo	wo	wo	PWAV
s7ca	w8f27	sie	ſie	sie	PPER
s7ca	w8f28	gingen	gingen	gehen	VVFIN
s7ca	w8f29	,	,	,	$,
s7ca	w8f2a	ist	iſt	sein	VAFIN
s7ca	w8f2b	nicht	nicht	nicht	PTKNEG
s7ca	w8f2c	ihre	ihre	ihr	PPOSAT
s7ca	w8f2d	Spur	Spur	Spur	NN
s7ca	w8f2e	geblieben	geblieben	bleiben	VVPP
s7ca	w8f2f	.	.	.	$.

# text = Stehn bleiben wenige , das Zeugniß nachzutragen Vom Streben ihrer Zeit , wann andre Zeiten tagen .
s7cb	w8f30	Stehen	Stehn	Stehen	NN
s7cb	w8f31	bleiben	bleiben	bleiben	VVFIN
s7cb	w8f32	wenige	wenige	wenige	PIS
s7cb	w8f33	,	,	,	$,
s7cb	w8f34	das	das	d	ART
s7cb	w8f35	Zeugnis	Zeugniß	Zeugnis	NN
s7cb	w8f36	nachzutragen	nachzutragen	nachtragen	VVIZU
s7cb	w8f37	Vom	Vom	vom	APPRART
s7cb	w8f38	Streben	Streben	Strebe	NN
s7cb	w8f39	ihrer	ihrer	ihr	PPOSAT
s7cb	w8f3a	Zeit	Zeit	Zeit	NN
s7cb	w8f3b	,	,	,	$,
s7cb	w8f3c	wann	wann	wann	PWAV
s7cb	w8f3d	andere	andre	ander	ADJA
s7cb	w8f3e	Zeiten	Zeiten	Zeit	NN
s7cb	w8f3f	Tagen	tagen	Tag	NN
s7cb	w8f40	.	.	.	$.

# text = Das ſind die Geiſter auf der Menſchheit hoͤchſten Stufen , Bei deren Namen ſind die Zeiten aufgerufen .
s7cc	w8f41	Das	Das	die	PDS
s7cc	w8f42	sind	ſind	sein	VAFIN
s7cc	w8f43	die	die	d	ART
s7cc	w8f44	Geister	Geiſter	Geist	NN
s7cc	w8f45	auf	auf	auf	APPR
s7cc	w8f46	der	der	d	ART
s7cc	w8f47	Menschheit	Menſchheit	Menschheit	NN
s7cc	w8f48	höchsten	hoͤchſten	hoch	ADJA
s7cc	w8f49	Stufen	Stufen	Stufe	NN
s7cc	w8f4a	,	,	,	$,
s7cc	w8f4b	Bei	Bei	bei	APPR
s7cc	w8f4c	deren	deren	die	PRELAT
s7cc	w8f4d	Namen	Namen	Name	NN
s7cc	w8f4e	sind	ſind	sein	VAFIN
s7cc	w8f4f	die	die	d	ART
s7cc	w8f50	Zeiten	Zeiten	Zeit	NN
s7cc	w8f51	aufgerufen	aufgerufen	aufrufen	VVPP
s7cc	w8f52	.	.	.	$.

# text = Doch wie ein weit Gebirg am Horizonte ſinkt , Und endlich ſichtbar nur der hoͤchſte Gipfel blinkt ;
s7cd	w8f53	Doch	Doch	doch	KON
s7cd	w8f54	wie	wie	wie	PWAV
s7cd	w8f55	ein	ein	eine	ART
s7cd	w8f56	weit	weit	weit	ADJD
s7cd	w8f57	Gebirge	Gebirg	Gebirge	NN
s7cd	w8f58	am	am	am	APPRART
s7cd	w8f59	Horizonte	Horizonte	Horizont	NN
s7cd	w8f5a	sinkt	ſinkt	sinken	VVFIN
s7cd	w8f5b	,	,	,	$,
s7cd	w8f5c	Und	Und	und	KON
s7cd	w8f5d	endlich	endlich	endlich	ADV
s7cd	w8f5e	sichtbar	ſichtbar	sichtbar	ADJD
s7cd	w8f5f	nur	nur	nur	ADV
s7cd	w8f60	der	der	d	ART
s7cd	w8f61	höchste	hoͤchſte	hoch	ADJA
s7cd	w8f62	Gipfel	Gipfel	Gipfel	NN
s7cd	w8f63	blinkt	blinkt	blinken	VVFIN
s7cd	w8f64	;	;	;	$.

# text = Die vielen Gipfel , die im Ferneduft verſchwammen , Sind gleichſam unſichtbar im Einen nun beiſammen ;
s7ce	w8f65	Die	Die	d	ART
s7ce	w8f66	vielen	vielen	viel	PIAT
s7ce	w8f67	Gipfel	Gipfel	Gipfel	NN
s7ce	w8f68	,	,	,	$,
s7ce	w8f69	die	die	die	PRELS
s7ce	w8f6a	im	im	im	APPRART
s7ce	w8f6b	Ferneduft	Ferneduft	Ferneduft	NN
s7ce	w8f6c	verschwammen	verſchwammen	verschwimmen	VVFIN
s7ce	w8f6d	,	,	,	$,
s7ce	w8f6e	Sind	Sind	sein	VAFIN
s7ce	w8f6f	gleichsam	gleichſam	gleichsam	ADJD
s7ce	w8f70	unsichtbar	unſichtbar	unsichtbar	ADJD
s7ce	w8f71	im	im	im	APPRART
s7ce	w8f72	Einen	Einen	eine	ART
s7ce	w8f73	nun	nun	nun	ADV
s7ce	w8f74	beisammen	beiſammen	beisammen	PTKVZ
s7ce	w8f75	;	;	;	$.

# text = So von den Geiſtern auch wird Einem aufgetragen , Im Namen aller , die hinuntergehn , zu ragen ;
s7cf	w8f76	So	So	so	ADV
s7cf	w8f77	von	von	von	APPR
s7cf	w8f78	den	den	d	ART
s7cf	w8f79	Geistern	Geiſtern	Geist	NN
s7cf	w8f7a	auch	auch	auch	ADV
s7cf	w8f7b	wird	wird	werden	VAFIN
s7cf	w8f7c	Einem	Einem	eine	PIS
s7cf	w8f7d	aufgetragen	aufgetragen	auftragen	VVPP
s7cf	w8f7e	,	,	,	$,
s7cf	w8f7f	Im	Im	im	APPRART
s7cf	w8f80	Namen	Namen	Name	NN
s7cf	w8f81	aller	aller	alle	PIAT
s7cf	w8f82	,	,	,	$,
s7cf	w8f83	die	die	die	PRELS
s7cf	w8f84	hinuntergehen	hinuntergehn	hinuntergehen	VVINF
s7cf	w8f85	,	,	,	$,
s7cf	w8f86	zu	zu	zu	PTKZU
s7cf	w8f87	ragen	ragen	ragen	VVINF
s7cf	w8f88	;	;	;	$.

# text = Und alles ſammelt ſich , was groß nur iſt und ſchoͤn , Um die am Horizont geblieb'nen Menſchheitshoͤhn .
s7d0	w8f89	Und	Und	und	KON
s7d0	w8f8a	alles	alles	alle	PIS
s7d0	w8f8b	sammelt	ſammelt	sammeln	VVFIN
s7d0	w8f8c	sich	ſich	sich	PRF
s7d0	w8f8d	,	,	,	$,
s7d0	w8f8e	was	was	was	PRELS
s7d0	w8f8f	groß	groß	groß	ADJD
s7d0	w8f90	nur	nur	nur	ADV
s7d0	w8f91	ist	iſt	sein	VAFIN
s7d0	w8f92	und	und	und	KON
s7d0	w8f93	schön	ſchoͤn	schön	ADJD
s7d0	w8f94	,	,	,	$,
s7d0	w8f95	Um	Um	um	KOUI
s7d0	w8f96	die	die	d	ART
s7d0	w8f97	am	am	am	APPRART
s7d0	w8f98	Horizont	Horizont	Horizont	NN
s7d0	w8f99	gebliebenen	geblieb'nen	gebleiben	ADJA
s7d0	w8f9a	Menschheitshöhen	Menſchheitshoͤhn	Menschheitshöhe	NN
s7d0	w8f9b	.	.	.	$.

# text = 55 .
sa04	w9e04	55	55	55	CARD
sa04	w9e05	.	.	.	$.

# text = Nun hab' ich erſt gelernt , daß ich bin Staub und Erden , Da ich , die mich gebar , ſah Staub und Erde werden .
s7d1	w8f9c	Nun	Nun	nun	ADV
s7d1	w8f9d	habe	hab'	haben	VAFIN
s7d1	w8f9e	ich	ich	ich	PPER
s7d1	w8f9f	erst	erſt	erst	ADV
s7d1	w8fa0	gelernt	gelernt	lernen	VVPP
s7d1	w8fa1	,	,	,	$,
s7d1	w8fa2	daß	daß	daß	KOUS
s7d1	w8fa3	ich	ich	ich	PPER
s7d1	w8fa4	bin	bin	sein	VAFIN
s7d1	w8fa5	Staub	Staub	Staub	NN
s7d1	w8fa6	und	und	und	KON
s7d1	w8fa7	Erden	Erden	Erde	NN
s7d1	w8fa8	,	,	,	$,
s7d1	w8fa9	Da	Da	da	KOUS
s7d1	w8faa	ich	ich	ich	PPER
s7d1	w8fab	,	,	,	$,
s7d1	w8fac	die	die	die	PRELS
s7d1	w8fad	mich	mich	ich	PPER
s7d1	w8fae	gebar	gebar	gebären	VVFIN
s7d1	w8faf	,	,	,	$,
s7d1	w8fb0	sah	ſah	sehen	VVFIN
s7d1	w8fb1	Staub	Staub	Staub	NN
s7d1	w8fb2	und	und	und	KON
s7d1	w8fb3	Erde	Erde	Erde	NN
s7d1	w8fb4	werden	werden	werden	VAINF
s7d1	w8fb5	.	.	.	$.

# text = Da hat das greifliche Gefuͤhl mich erſt durchdrungen , Daß ich nichts anders bin , als woraus ich entſprungen .
s7d2	w8fb6	Da	Da	da	ADV
s7d2	w8fb7	hat	hat	haben	VAFIN
s7d2	w8fb8	das	das	d	ART
s7d2	w8fb9	greifliche	greifliche	greiflich	ADJA
s7d2	w8fba	Gefühl	Gefuͤhl	Gefühl	NN
s7d2	w8fbb	mich	mich	ich	PPER
