S_ID	T_ID	TOKENcorr	TOKENorig	LEMMA	POS
s34f	wa5f3	Dinge	dinge	Ding	NN
s34f	wa5f4	/	/	/	$(
s34f	wa5f5	die	die	d	ART
s34f	wa5f6	Kreatur	Creatur	Kreatur	NN
s34f	wa5f7	ist	iſt	sein	VAFIN
s34f	wa5f8	gevrsprunget	gevrſprunget	Gevrsprunget	NE
s34f	wa5f9	und	vnd	und	KON
s34f	wa5fa	angefangen	angefangen	anfangen	VVPP
s34f	wa5fb	/	/	/	$(
s34f	wa5fc	will	wil	wollen	VMFIN
s34f	wa5fd	sie	ſie	sie	PPER
s34f	wa5fe	zu	zu	zu	APPR
s34f	wa5ff	Gott	Gott	Gott	NN
s34f	wa600	kommen	kommen	kommen	VVINF
s34f	wa601	/	/	/	$(
s34f	wa602	und	vnnd	und	KON
s34f	wa603	seiner	ſeiner	seine	PPOSAT
s34f	wa604	genießen	genieſſen	genießen	VVINF
s34f	wa605	/	/	/	$(
s34f	wa606	so	ſo	so	ADV
s34f	wa607	muß	muß	müssen	VMFIN
s34f	wa608	sie	ſie	sie	PPER
s34f	wa609	an	an	an	APPR
s34f	wa60a	ihr	jhr	ihr	PPOSAT
s34f	wa60b	selbst	ſelbſt	selbst	ADV
s34f	wa60c	aufhören	auffhoͤren	aufhören	VVFIN
s34f	wa60d	zu_sein	zuſeyn	Zu_Sein	NE
s34f	wa60e	.	.	.	$.

# text = Das Gute iſt ein Brunn vnd Vrſprung deß Boͤſen / denn es were kein boͤſes / wo nicht das gute zuvor were / Es were kein Teuffel / wenn nicht die guten Engel weren / Es were kein jrꝛdiſcher Adam / wann nicht der Himmeliſche zuvor were / Es were auch kein Antichriſt / wo nicht Chriſtus were .
s350	wa60f	Das	Das	d	ART
s350	wa610	Gute	Gute	Gut	NN
s350	wa611	ist	iſt	sein	VAFIN
s350	wa612	ein	ein	eine	ART
s350	wa613	Brunnen	Brunn	Brunnen	NN
s350	wa614	und	vnd	und	KON
s350	wa615	Ursprung	Vrſprung	Ursprung	NN
s350	wa616	des	deß	d	ART
s350	wa617	Bösen	Boͤſen	Böse	NN
s350	wa618	/	/	/	$(
s350	wa619	denn	denn	denn	KON
s350	wa61a	es	es	es	PPER
s350	wa61b	wäre	were	sein	VAFIN
s350	wa61c	kein	kein	keine	PIAT
s350	wa61d	böses	boͤſes	böse	ADJA
s350	wa61e	/	/	/	$(
s350	wa61f	wo	wo	wo	PWAV
s350	wa620	nicht	nicht	nicht	PTKNEG
s350	wa621	das	das	d	ART
s350	wa622	gute	gute	gut	ADJA
s350	wa623	zuvor	zuvor	zuvor	ADV
s350	wa624	wäre	were	sein	VAFIN
s350	wa625	/	/	/	$(
s350	wa626	Es	Es	es	PPER
s350	wa627	wäre	were	sein	VAFIN
s350	wa628	kein	kein	keine	PIAT
s350	wa629	Teufel	Teuffel	Teufel	NN
s350	wa62a	/	/	/	$(
s350	wa62b	wenn	wenn	wenn	KOUS
s350	wa62c	nicht	nicht	nicht	PTKNEG
s350	wa62d	die	die	d	ART
s350	wa62e	guten	guten	gut	ADJA
s350	wa62f	Engel	Engel	Engel	NN
s350	wa630	wären	weren	sein	VAFIN
s350	wa631	/	/	/	$(
s350	wa632	Es	Es	es	PPER
s350	wa633	wäre	were	sein	VAFIN
s350	wa634	kein	kein	keine	PIAT
s350	wa635	irdischer	jrꝛdiſcher	irdisch	ADJA
s350	wa636	Adam	Adam	Adam	NN
s350	wa637	/	/	/	$(
s350	wa638	wann	wann	wann	PWAV
s350	wa639	nicht	nicht	nicht	PTKNEG
s350	wa63a	der	der	d	ART
s350	wa63b	Himmlische	Himmeliſche	Himmlische	NN
s350	wa63c	zuvor	zuvor	zuvor	ADV
s350	wa63d	wäre	were	sein	VAFIN
s350	wa63e	/	/	/	$(
s350	wa63f	Es	Es	es	PPER
s350	wa640	wäre	were	sein	VAFIN
s350	wa641	auch	auch	auch	ADV
s350	wa642	kein	kein	keine	PIAT
s350	wa643	Antichrist	Antichriſt	Antichrist	NN
s350	wa644	/	/	/	$(
s350	wa645	wo	wo	wo	PWAV
s350	wa646	nicht	nicht	nicht	PTKNEG
s350	wa647	Christus	Chriſtus	Christus	NE
s350	wa648	wäre	were	sein	VAFIN
s350	wa649	.	.	.	$.

# text = Der Vrſprung oder Principium bleibet allemal vnerfolgig vnd vnbegreifflich ſeinem principato , oder gevrſprungeten / vnd mag nicht ehe ſeines Vrſprungs genieſſen / oder darzu kommen / als durch ſein ſelbſt verlierung / vernichtigung oder abſterbung / ꝛc .
s351	wa64a	Der	Der	d	ART
s351	wa64b	Ursprung	Vrſprung	Ursprung	NN
s351	wa64c	oder	oder	oder	KON
s351	wa64d	Prinzip	Principium	Prinzip	NN
s351	wa64e	bleibt	bleibet	bleiben	VVFIN
s351	wa64f	allemal	allemal	allemal	ADV
s351	wa650	vnerfolgig	vnerfolgig	Vnerfolgig	NE
s351	wa651	und	vnd	und	KON
s351	wa652	unbegreiflich	vnbegreifflich	unbegreiflich	ADJD
s351	wa653	seinem	ſeinem	seine	PPOSAT
s351	wa654	principato	principato	Principato	NN
s351	wa655	,	,	,	$,
s351	wa656	oder	oder	oder	KON
s351	wa657	gevrsprungeten	gevrſprungeten	Gevrsprungeten	NE
s351	wa658	/	/	/	$(
s351	wa659	und	vnd	und	KON
s351	wa65a	mag	mag	mögen	VMFIN
s351	wa65b	nicht	nicht	nicht	PTKNEG
s351	wa65c	ehe	ehe	ehe	KOUS
s351	wa65d	seines	ſeines	seine	PPOSAT
s351	wa65e	Ursprungs	Vrſprungs	Ursprung	NN
s351	wa65f	genießen	genieſſen	genießen	VVINF
s351	wa660	/	/	/	$(
s351	wa661	oder	oder	oder	KON
s351	wa662	dazu	darzu	dazu	PAV
s351	wa663	kommen	kommen	kommen	VVINF
s351	wa664	/	/	/	$(
s351	wa665	als	als	als	KOKOM
s351	wa666	durch	durch	durch	APPR
s351	wa667	sein	ſein	sein	PPOSAT
s351	wa668	selbst	ſelbſt	selbst	ADV
s351	wa669	Verlierung	verlierung	Verlierung	NN
s351	wa66a	/	/	/	$(
s351	wa66b	Vernichtigung	vernichtigung	Vernichtigung	NN
s351	wa66c	oder	oder	oder	KON
s351	wa66d	Absterbung	abſterbung	Absterbung	NN
s351	wa66e	/	/	/	$(
s351	wa66f	etc	ꝛc	et_cetera	ADV
s351	wa670	.	.	.	$.

# text = Als der Baum deß Lebens mitten im Paradeiß / iſt ein vrſprung / anfang vnd begriff deß verſtorbenen toͤdtlichen Baums / darneben deñ der boͤſe toͤdtliche Baum hat ſeinen vrſprung vnd ankunfft nicht von jhm ſelber ſondern auß dem Baum deß Lebens kommet er / Dann ſo kein Baum deß Lebens were / ſo were auch kein Baum deß Todes neben jhm / Vnnd wie der boͤſe ſterbliche Baum herfleuſſet auß dem guten freywillig / alſo begeret er wider in ſeinen vrſprung / vnnd eylet zum guten / vnnd iſt doch vnmuͤglich / daß der boͤſe Baum gut werde / oder den guten erreiche / es ſey dann / daß er gantz ſterbe / faule / vnnd an jhm ſelber zu nichte werde / als dann in ſolchem Tode wird der Baum deß Lebens alles in allem wie zuvor .
s352	wa671	Als	Als	als	KOUS
s352	wa672	der	der	d	ART
s352	wa673	Baum	Baum	Baum	NN
s352	wa674	des	deß	d	ART
s352	wa675	Lebens	Lebens	Leben	NN
s352	wa676	mitten	mitten	mitten	ADV
s352	wa677	im	im	im	APPRART
s352	wa678	Paradies	Paradeiß	Paradies	NN
s352	wa679	/	/	/	$(
s352	wa67a	ist	iſt	sein	VAFIN
s352	wa67b	ein	ein	eine	ART
s352	wa67c	Ursprung	vrſprung	Ursprung	NN
s352	wa67d	/	/	/	$(
s352	wa67e	Anfang	anfang	Anfang	NN
s352	wa67f	und	vnd	und	KON
s352	wa680	begriff	begriff	begreifen	VVFIN
s352	wa681	des	deß	d	ART
s352	wa682	verstorbenen	verſtorbenen	versterben	ADJA
s352	wa683	tödlichen	toͤdtlichen	tödlich	ADJA
s352	wa684	Baums	Baums	Baum	NN
s352	wa685	/	/	/	$(
s352	wa686	daneben	darneben	daneben	PAV
s352	wa687	denn	deñ	denn	ADV
s352	wa688	der	der	d	ART
s352	wa689	böse	boͤſe	böse	ADJA
s352	wa68a	tödliche	toͤdtliche	tödlich	ADJA
s352	wa68b	Baum	Baum	Baum	NN
s352	wa68c	hat	hat	haben	VAFIN
s352	wa68d	seinen	ſeinen	seine	PPOSAT
s352	wa68e	Ursprung	vrſprung	Ursprung	NN
s352	wa68f	und	vnd	und	KON
s352	wa690	Ankunft	ankunfft	Ankunft	NN
s352	wa691	nicht	nicht	nicht	PTKNEG
s352	wa692	von	von	von	APPR
s352	wa693	ihm	jhm	er	PPER
s352	wa694	selber	ſelber	selber	ADV
s352	wa695	sondern	ſondern	sondern	KON
s352	wa696	aus	auß	aus	APPR
s352	wa697	dem	dem	d	ART
s352	wa698	Baum	Baum	Baum	NN
s352	wa699	des	deß	d	ART
s352	wa69a	Lebens	Lebens	Leben	NN
s352	wa69b	kommet	kommet	kommen	VVFIN
s352	wa69c	er	er	er	PPER
s352	wa69d	/	/	/	$(
s352	wa69e	Dann	Dann	dann	ADV
s352	wa69f	so	ſo	so	ADV
s352	wa6a0	kein	kein	keine	PIAT
s352	wa6a1	Baum	Baum	Baum	NN
s352	wa6a2	des	deß	d	ART
s352	wa6a3	Lebens	Lebens	Leben	NN
s352	wa6a4	wäre	were	sein	VAFIN
s352	wa6a5	/	/	/	$(
s352	wa6a6	so	ſo	so	ADV
s352	wa6a7	wäre	were	sein	VAFIN
s352	wa6a8	auch	auch	auch	ADV
s352	wa6a9	kein	kein	keine	PIAT
s352	wa6aa	Baum	Baum	Baum	NN
s352	wa6ab	des	deß	d	ART
s352	wa6ac	Todes	Todes	Tod	NN
s352	wa6ad	neben	neben	neben	APPR
s352	wa6ae	ihm	jhm	er	PPER
s352	wa6af	/	/	/	$(
s352	wa6b0	Und	Vnnd	und	KON
s352	wa6b1	wie	wie	wie	PWAV
s352	wa6b2	der	der	d	ART
s352	wa6b3	böse	boͤſe	böse	ADJA
s352	wa6b4	sterbliche	ſterbliche	sterblich	ADJA
s352	wa6b5	Baum	Baum	Baum	NN
s352	wa6b6	herfließet	herfleuſſet	herfließen	VVFIN
s352	wa6b7	aus	auß	aus	APPR
s352	wa6b8	dem	dem	d	ART
s352	wa6b9	guten	guten	gut	ADJA
s352	wa6ba	freiwillig	freywillig	freiwillig	ADJD
s352	wa6bb	/	/	/	$(
s352	wa6bc	also	alſo	also	ADV
s352	wa6bd	begehret	begeret	begehren	VVFIN
s352	wa6be	er	er	er	PPER
s352	wa6bf	wider	wider	wider	PTKVZ
s352	wa6c0	in	in	in	APPR
s352	wa6c1	seinen	ſeinen	seine	PPOSAT
s352	wa6c2	Ursprung	vrſprung	Ursprung	NN
s352	wa6c3	/	/	/	$(
s352	wa6c4	und	vnnd	und	KON
s352	wa6c5	eilet	eylet	eilen	VVFIN
s352	wa6c6	zum	zum	zum	APPRART
s352	wa6c7	guten	guten	gut	ADJA
s352	wa6c8	/	/	/	$(
s352	wa6c9	und	vnnd	und	KON
s352	wa6ca	ist	iſt	sein	VAFIN
s352	wa6cb	doch	doch	doch	ADV
s352	wa6cc	unmöglich	vnmuͤglich	unmöglich	ADJD
s352	wa6cd	/	/	/	$(
s352	wa6ce	daß	daß	daß	KOUS
s352	wa6cf	der	der	d	ART
s352	wa6d0	böse	boͤſe	böse	ADJA
s352	wa6d1	Baum	Baum	Baum	NN
s352	wa6d2	gut	gut	gut	ADJD
s352	wa6d3	werde	werde	werden	VAFIN
s352	wa6d4	/	/	/	$(
s352	wa6d5	oder	oder	oder	KON
s352	wa6d6	den	den	d	ART
s352	wa6d7	guten	guten	gut	ADJA
s352	wa6d8	erreiche	erreiche	erreichen	VVFIN
s352	wa6d9	/	/	/	$(
s352	wa6da	es	es	es	PPER
s352	wa6db	sei	ſey	sein	VAFIN
s352	wa6dc	dann	dann	dann	ADV
s352	wa6dd	/	/	/	$(
s352	wa6de	daß	daß	daß	KOUS
s352	wa6df	er	er	er	PPER
s352	wa6e0	ganz	gantz	ganz	ADV
s352	wa6e1	sterbe	ſterbe	sterben	VVFIN
s352	wa6e2	/	/	/	$(
s352	wa6e3	faule	faule	faul	ADJA
s352	wa6e4	/	/	/	$(
s352	wa6e5	und	vnnd	und	KON
s352	wa6e6	an	an	an	APPR
s352	wa6e7	ihm	jhm	er	PPER
s352	wa6e8	selber	ſelber	selber	ADV
s352	wa6e9	zu	zu	zu	APPR
s352	wa6ea	nichte	nichte	nichte	PIS
s352	wa6eb	werde	werde	werden	VAFIN
s352	wa6ec	/	/	/	$(
s352	wa6ed	als	als	als	KOKOM
s352	wa6ee	dann	dann	dann	ADV
s352	wa6ef	in	in	in	APPR
s352	wa6f0	solchem	ſolchem	solch	PIAT
s352	wa6f1	Tode	Tode	Tod	NN
s352	wa6f2	wird	wird	werden	VAFIN
s352	wa6f3	der	der	d	ART
s352	wa6f4	Baum	Baum	Baum	NN
s352	wa6f5	des	deß	d	ART
s352	wa6f6	Lebens	Lebens	Leben	NN
s352	wa6f7	alles	alles	alle	PIS
s352	wa6f8	in	in	in	APPR
s352	wa6f9	allem	allem	alle	PIS
s352	wa6fa	wie	wie	wie	KOKOM
s352	wa6fb	zuvor	zuvor	zuvor	ADV
s352	wa6fc	.	.	.	$.

# text = Man findet in der Schrifft zweene Baͤume / zweene Samen / zwo Schlangen / zweene Menſchen / zwey Geſetze / zwey Teſtament :
s353	wa6fd	Man	Man	man	PIS
s353	wa6fe	findet	findet	finden	VVFIN
s353	wa6ff	in	in	in	APPR
s353	wa700	der	der	d	ART
s353	wa701	Schrift	Schrifft	Schrift	NN
s353	wa702	zwei	zweene	zwei	CARD
s353	wa703	Bäume	Baͤume	Baum	NN
s353	wa704	/	/	/	$(
s353	wa705	zwei	zweene	zwei	CARD
s353	wa706	Samen	Samen	Samen	NN
s353	wa707	/	/	/	$(
s353	wa708	zwei	zwo	zwei	CARD
s353	wa709	Schlangen	Schlangen	Schlange	NN
s353	wa70a	/	/	/	$(
s353	wa70b	zwei	zweene	zwei	CARD
s353	wa70c	Menschen	Menſchen	Mensch	NN
s353	wa70d	/	/	/	$(
s353	wa70e	zwei	zwey	zwei	CARD
s353	wa70f	Gesetze	Geſetze	Gesetz	NN
s353	wa710	/	/	/	$(
s353	wa711	zwei	zwey	zwei	CARD
s353	wa712	Testament	Teſtament	Testament	NN
s353	wa713	:	:	:	$.

# text = Hierinn ligt Weißheit / wer dieſe Ding verſtehet / der kennet den Menſchen innerlich vnd euſſerlich / vnd weiß was Chriſtus iſt .
s354	wa714	Hierin	Hierinn	hierin	PAV
s354	wa715	liegt	ligt	liegen	VVFIN
s354	wa716	Weisheit	Weißheit	Weisheit	NN
s354	wa717	/	/	/	$(
s354	wa718	wer	wer	wer	PWS
s354	wa719	diese	dieſe	diese	PDAT
s354	wa71a	Ding	Ding	Ding	NN
s354	wa71b	verstehet	verſtehet	verstehen	VVFIN
s354	wa71c	/	/	/	$(
s354	wa71d	der	der	d	ART
s354	wa71e	kennet	kennet	kennen	VVFIN
s354	wa71f	den	den	d	ART
s354	wa720	Menschen	Menſchen	Mensch	NN
s354	wa721	innerlich	innerlich	innerlich	ADJD
s354	wa722	und	vnd	und	KON
s354	wa723	äußerlich	euſſerlich	äußerlich	ADJD
s354	wa724	/	/	/	$(
s354	wa725	und	vnd	und	KON
s354	wa726	weiß	weiß	wissen	VVFIN
s354	wa727	was	was	was	PRELS
s354	wa728	Christus	Chriſtus	Christus	NE
s354	wa729	ist	iſt	sein	VAFIN
s354	wa72a	.	.	.	$.

# text = Es iſt ein Baum deß Lebens mitten in das Paradeiß gepflantzet / darzu auch der Baum deß Erkaͤndnuß deß guten vnd boͤſen .
s355	wa72b	Es	Es	es	PPER
s355	wa72c	ist	iſt	sein	VAFIN
s355	wa72d	ein	ein	eine	ART
s355	wa72e	Baum	Baum	Baum	NN
s355	wa72f	des	deß	d	ART
s355	wa730	Lebens	Lebens	Leben	NN
s355	wa731	mitten	mitten	mitten	ADV
s355	wa732	in	in	in	APPR
s355	wa733	das	das	d	ART
s355	wa734	Paradies	Paradeiß	Paradies	NN
s355	wa735	gepflanzt	gepflantzet	pflanzen	VVPP
s355	wa736	/	/	/	$(
s355	wa737	dazu	darzu	dazu	PAV
s355	wa738	auch	auch	auch	ADV
s355	wa739	der	der	d	ART
s355	wa73a	Baum	Baum	Baum	NN
s355	wa73b	des	deß	d	ART
s355	wa73c	Erkändnuß	Erkaͤndnuß	Erkändnuß	NN
s355	wa73d	des	deß	d	ART
s355	wa73e	guten	guten	gut	ADJA
s355	wa73f	und	vnd	und	KON
s355	wa740	bösen	boͤſen	böse	ADJA
s355	wa741	.	.	.	$.

# text = Es ſind zweene Samen / deß Weibesſame vnd der Schlangenſame .
s356	wa742	Es	Es	es	PPER
s356	wa743	sind	ſind	sein	VAFIN
s356	wa744	zwei	zweene	zwei	CARD
s356	wa745	Samen	Samen	Samen	NN
s356	wa746	/	/	/	$(
s356	wa747	des	deß	d	ART
s356	wa748	Weibessame	Weibesſame	Weibessame	NN
s356	wa749	und	vnd	und	KON
s356	wa74a	der	der	d	ART
s356	wa74b	Schlangensame	Schlangenſame	Schlangensame	NN
s356	wa74c	.	.	.	$.

# text = Es ſind zwo Schlangen / eine gute vnnd eine boͤſe .
s357	wa74d	Es	Es	es	PPER
s357	wa74e	sind	ſind	sein	VAFIN
s357	wa74f	zwei	zwo	zwei	CARD
s357	wa750	Schlangen	Schlangen	Schlange	NN
s357	wa751	/	/	/	$(
s357	wa752	eine	eine	eine	ART
s357	wa753	gute	gute	gut	ADJA
s357	wa754	und	vnnd	und	KON
s357	wa755	eine	eine	eine	ART
s357	wa756	böse	boͤſe	böse	ADJA
s357	wa757	.	.	.	$.

# text = Es ſind zweene Menſchen / der alte / vnd der newe / der innerliche / geiſtliche / vnd der euſſerliche jrrdiſche / das iſt / Es ſind zweene Adam / der Himmliſche / vnd der Jrꝛdiſche / zwey Teſtament / das alte / vnd das newe / zwey Geſetze / deß Geiſtes / vnd deß Buchſtabens .
s358	wa758	Es	Es	es	PPER
s358	wa759	sind	ſind	sein	VAFIN
s358	wa75a	zwei	zweene	zwei	CARD
s358	wa75b	Menschen	Menſchen	Mensch	NN
s358	wa75c	/	/	/	$(
s358	wa75d	der	der	d	ART
s358	wa75e	alte	alte	alt	ADJA
s358	wa75f	/	/	/	$(
s358	wa760	und	vnd	und	KON
s358	wa761	der	der	d	ART
s358	wa762	neue	newe	neu	ADJA
s358	wa763	/	/	/	$(
s358	wa764	der	der	d	ART
s358	wa765	innerliche	innerliche	innerlich	ADJA
s358	wa766	/	/	/	$(
s358	wa767	geistliche	geiſtliche	geistlich	ADJA
s358	wa768	/	/	/	$(
s358	wa769	und	vnd	und	KON
s358	wa76a	der	der	d	ART
s358	wa76b	äußerliche	euſſerliche	äußerlich	ADJA
s358	wa76c	irdische	jrrdiſche	irdisch	ADJA
s358	wa76d	/	/	/	$(
s358	wa76e	das	das	die	PDS
s358	wa76f	ist	iſt	sein	VAFIN
s358	wa770	/	/	/	$(
s358	wa771	Es	Es	es	PPER
s358	wa772	sind	ſind	sein	VAFIN
s358	wa773	zwei	zweene	zwei	CARD
s358	wa774	Adam	Adam	Adam	NN
s358	wa775	/	/	/	$(
s358	wa776	der	der	d	ART
s358	wa777	Himmlische	Himmliſche	Himmlische	NN
s358	wa778	/	/	/	$(
s358	wa779	und	vnd	und	KON
s358	wa77a	der	der	d	ART
s358	wa77b	Irdische	Jrꝛdiſche	Irdische	NN
s358	wa77c	/	/	/	$(
s358	wa77d	zwei	zwey	zwei	CARD
s358	wa77e	Testament	Teſtament	Testament	NN
s358	wa77f	/	/	/	$(
s358	wa780	das	das	d	ART
s358	wa781	alte	alte	alt	ADJA
s358	wa782	/	/	/	$(
s358	wa783	und	vnd	und	KON
s358	wa784	das	das	d	ART
s358	wa785	neue	newe	neu	ADJA
s358	wa786	/	/	/	$(
s358	wa787	zwei	zwey	zwei	CARD
s358	wa788	Gesetze	Geſetze	Gesetz	NN
s358	wa789	/	/	/	$(
s358	wa78a	des	deß	d	ART
s358	wa78b	Geistes	Geiſtes	Geist	NN
s358	wa78c	/	/	/	$(
s358	wa78d	und	vnd	und	KON
s358	wa78e	des	deß	d	ART
s358	wa78f	Buchstabens	Buchſtabens	Buchstaben	NN
s358	wa790	.	.	.	$.

# text = Ob nun ſchon dieſe Ding zweyſach ſeyn / wie gemeldet / ſo iſt doch zuwiſſen / daß anfaͤnglich / nicht mehr / als nur ein Baum geweſen iſt / vnd ein ding vberall / als nur ein Baum deß Lebens / nur ein Weibesſame / Chriſtus / nur eine gute Schlange Chriſtus / nur ein Geſetz / deß Geiſtes vnd Lebens / nicht deß toden Buchſtabens :
s359	wa791	Ob	Ob	ob	KOUS
s359	wa792	nun	nun	nun	ADV
s359	wa793	schon	ſchon	schon	ADV
s359	wa794	diese	dieſe	diese	PDAT
s359	wa795	Ding	Ding	Ding	NN
s359	wa796	Zweisache	zweyſach	Zweisache	NN
s359	wa797	sein	ſeyn	sein	VAINF
s359	wa798	/	/	/	$(
s359	wa799	wie	wie	wie	PWAV
s359	wa79a	gemeldet	gemeldet	melden	VVPP
s359	wa79b	/	/	/	$(
s359	wa79c	so	ſo	so	ADV
s359	wa79d	ist	iſt	sein	VAFIN
s359	wa79e	doch	doch	doch	ADV
s359	wa79f	zuwissen	zuwiſſen	zuwissen	VVINF
s359	wa7a0	/	/	/	$(
s359	wa7a1	daß	daß	daß	KOUS
s359	wa7a2	anfänglich	anfaͤnglich	anfänglich	ADJD
s359	wa7a3	/	/	/	$(
s359	wa7a4	nicht	nicht	nicht	PTKNEG
s359	wa7a5	mehr	mehr	mehr	ADV
s359	wa7a6	/	/	/	$(
s359	wa7a7	als	als	als	KOKOM
s359	wa7a8	nur	nur	nur	ADV
s359	wa7a9	ein	ein	eine	ART
s359	wa7aa	Baum	Baum	Baum	NN
s359	wa7ab	gewesen	geweſen	sein	VAPP
s359	wa7ac	ist	iſt	sein	VAFIN
s359	wa7ad	/	/	/	$(
s359	wa7ae	und	vnd	und	KON
s359	wa7af	ein	ein	eine	ART
s359	wa7b0	Ding	ding	Ding	NN
s359	wa7b1	überall	vberall	überall	ADV
s359	wa7b2	/	/	/	$(
s359	wa7b3	als	als	als	KOKOM
s359	wa7b4	nur	nur	nur	ADV
s359	wa7b5	ein	ein	eine	ART
s359	wa7b6	Baum	Baum	Baum	NN
s359	wa7b7	des	deß	d	ART
s359	wa7b8	Lebens	Lebens	Leben	NN
s359	wa7b9	/	/	/	$(
s359	wa7ba	nur	nur	nur	ADV
s359	wa7bb	ein	ein	eine	ART
s359	wa7bc	Weibessame	Weibesſame	Weibessame	NN
s359	wa7bd	/	/	/	$(
s359	wa7be	Christus	Chriſtus	Christus	NE
s359	wa7bf	/	/	/	$(
s359	wa7c0	nur	nur	nur	ADV
s359	wa7c1	eine	eine	eine	ART
s359	wa7c2	gute	gute	gut	ADJA
s359	wa7c3	Schlange	Schlange	Schlange	NN
s359	wa7c4	Christus	Chriſtus	Christus	NE
s359	wa7c5	/	/	/	$(
s359	wa7c6	nur	nur	nur	ADV
s359	wa7c7	ein	ein	eine	ART
s359	wa7c8	Gesetz	Geſetz	Gesetz	NN
s359	wa7c9	/	/	/	$(
s359	wa7ca	des	deß	d	ART
s359	wa7cb	Geistes	Geiſtes	Geist	NN
s359	wa7cc	und	vnd	und	KON
s359	wa7cd	Lebens	Lebens	Leben	NN
s359	wa7ce	/	/	/	$(
s359	wa7cf	nicht	nicht	nicht	PTKNEG
s359	wa7d0	des	deß	d	ART
s359	wa7d1	Toden	toden	Tod	NN
s359	wa7d2	Buchstabens	Buchſtabens	Buchstaben	NN
s359	wa7d3	:	:	:	$.

# text = Nur ein Menſch / der innerliche herꝛſchende / nur ein Teſtament / Pact / oder Buͤndnuß / nemblich das neuwe / das iſt das Wort / Chriſtus aber der H. Geiſt .
s35a	wa7d4	Nur	Nur	nur	ADV
s35a	wa7d5	ein	ein	eine	ART
s35a	wa7d6	Mensch	Menſch	Mensch	NN
s35a	wa7d7	/	/	/	$(
s35a	wa7d8	der	der	d	ART
s35a	wa7d9	innerliche	innerliche	innerlich	ADJA
s35a	wa7da	herrschende	herꝛſchende	herrschend	ADJA
s35a	wa7db	/	/	/	$(
s35a	wa7dc	nur	nur	nur	ADV
s35a	wa7dd	ein	ein	eine	ART
s35a	wa7de	Testament	Teſtament	Testament	NN
s35a	wa7df	/	/	/	$(
s35a	wa7e0	Pakt	Pact	Pakt	NN
s35a	wa7e1	/	/	/	$(
s35a	wa7e2	oder	oder	oder	KON
s35a	wa7e3	Bündnis	Buͤndnuß	Bündnis	NN
s35a	wa7e4	/	/	/	$(
s35a	wa7e5	nämlich	nemblich	nämlich	ADV
s35a	wa7e6	das	das	d	ART
s35a	wa7e7	neue	neuwe	neu	ADJA
s35a	wa7e8	/	/	/	$(
s35a	wa7e9	das	das	die	PDS
s35a	wa7ea	ist	iſt	sein	VAFIN
s35a	wa7eb	das	das	d	ART
s35a	wa7ec	Wort	Wort	Wort	NN
s35a	wa7ed	/	/	/	$(
s35a	wa7ee	Christus	Chriſtus	Christus	NE
s35a	wa7ef	aber	aber	aber	KON
s35a	wa7f0	der	der	d	ART
s35a	wa7f1	H.	H.	H.	NE
s35a	wa7f2	Geist	Geiſt	Geist	NN
s35a	wa7f3	.	.	.	$.

# text = Nun von dem Baum deß Lebens zureden / daß er ein vrſprung vnd begrieff ſey / darinn verborgen lag der Baum deß Todes / vnd auß welchem guten der toͤdtliche baum entſprange :
s35b	wa7f4	Nun	Nun	nun	ADV
s35b	wa7f5	von	von	von	APPR
s35b	wa7f6	dem	dem	d	ART
s35b	wa7f7	Baum	Baum	Baum	NN
s35b	wa7f8	des	deß	d	ART
s35b	wa7f9	Lebens	Lebens	Leben	NN
s35b	wa7fa	zureden	zureden	zureden	VVINF
s35b	wa7fb	/	/	/	$(
s35b	wa7fc	daß	daß	daß	KOUS
s35b	wa7fd	er	er	er	PPER
s35b	wa7fe	ein	ein	eine	ART
s35b	wa7ff	Ursprung	vrſprung	Ursprung	NN
s35b	wa800	und	vnd	und	KON
s35b	wa801	Begriff	begrieff	Begriff	NN
s35b	wa802	sei	ſey	sein	VAFIN
s35b	wa803	/	/	/	$(
s35b	wa804	darin	darinn	darin	PAV
s35b	wa805	verborgen	verborgen	verbergen	VVPP
s35b	wa806	lag	lag	liegen	VVFIN
s35b	wa807	der	der	d	ART
s35b	wa808	Baum	Baum	Baum	NN
s35b	wa809	des	deß	d	ART
s35b	wa80a	Todes	Todes	Tod	NN
s35b	wa80b	/	/	/	$(
s35b	wa80c	und	vnd	und	KON
s35b	wa80d	aus	auß	aus	APPR
s35b	wa80e	welchem	welchem	welchem	PWAT
s35b	wa80f	guten	guten	gut	ADJA
s35b	wa810	der	der	d	ART
s35b	wa811	tödliche	toͤdtliche	tödlich	ADJA
s35b	wa812	Baum	baum	Baum	NN
s35b	wa813	entsprang	entſprange	entspringen	VVFIN
s35b	wa814	:	:	:	$.

# text = Da ſollen wir erſtlich wol mercken / daß der baum deß Lebens ſey Adam / ſelber fuͤr dem Fall in die Suͤnde / nit fuͤr ſich ſelbſt / geboren auß der Himmliſchen Schlangenſamen / oder auß dem lebendigen Wort / gepflantzet auß Chriſto / oder in Chriſto / 1. Pet. 1.
s35c	wa815	Da	Da	da	ADV
s35c	wa816	sollen	ſollen	sollen	VMFIN
s35c	wa817	wir	wir	wir	PPER
s35c	wa818	erstlich	erſtlich	erstlich	ADV
s35c	wa819	wohl	wol	wohl	ADV
s35c	wa81a	merken	mercken	merken	VVINF
